timestamp_utc,hostname,client_id,client_private_ip,scenario,cpu_percent,cpu_freq_mhz,ram_percent,loadavg_1m,disk_read_Bps,disk_write_Bps,net_tx_Bps,net_rx_Bps,disk_read_bytes_total,disk_write_bytes_total,net_tx_bytes_total,net_rx_bytes_total,ping_rtt_ms,ping_jitter_ms,ping_loss_pct
2026-01-24T23:21:08.484392+00:00,ip-172-31-44-174,client10,172.31.44.174,normal,0.00,3329.69,2.70,0.000,0.00,0.00,0.00,0.00,644061696,28801415168,20291333,4394697359,0.240,0.018,0.00
2026-01-24T23:21:11.485751+00:00,ip-172-31-44-174,client10,172.31.44.174,normal,0.10,2631.35,2.70,0.000,0.00,0.00,2643.60,3527.47,644061696,28801415168,20299265,4394707943,0.244,0.032,0.00
2026-01-24T23:21:14.485673+00:00,ip-172-31-44-174,client10,172.31.44.174,normal,0.10,2628.92,2.70,0.000,0.00,0.00,240.00,202.66,644061696,28801415168,20299985,4394708551,0.242,0.007,0.00
2026-01-24T23:21:17.486299+00:00,ip-172-31-44-174,client10,172.31.44.174,normal,0.10,2850.07,2.70,0.000,0.00,0.00,215.32,167.99,644061696,28801415168,20300631,4394709055,0.260,0.043,0.00
2026-01-24T23:21:20.485771+00:00,ip-172-31-44-174,client10,172.31.44.174,normal,0.10,2625.47,2.70,0.000,0.00,0.00,195.99,168.00,644061696,28801415168,20301219,4394709559,0.254,0.024,0.00
2026-01-24T23:21:23.486129+00:00,ip-172-31-44-174,client10,172.31.44.174,normal,0.10,2400.00,2.70,0.000,0.00,0.00,4221.05,5153.66,644061696,28801415168,20313883,4394725021,0.237,0.013,0.00
2026-01-24T23:21:26.486263+00:00,ip-172-31-44-174,client10,172.31.44.174,normal,0.20,2400.00,2.70,0.000,0.00,0.00,269.98,167.99,644061696,28801415168,20314693,4394725525,0.238,0.034,0.00
2026-01-24T23:21:29.486850+00:00,ip-172-31-44-174,client10,172.31.44.174,normal,0.00,2400.00,2.70,0.000,0.00,0.00,245.33,168.00,644061696,28801415168,20315429,4394726029,0.229,0.021,0.00
2026-01-24T23:21:32.487372+00:00,ip-172-31-44-174,client10,172.31.44.174,normal,0.20,2400.00,2.70,0.000,0.00,5461.19,250.66,193.33,644061696,28801431552,20316181,4394726609,0.224,0.011,0.00
2026-01-24T23:21:35.486344+00:00,ip-172-31-44-174,client10,172.31.44.174,normal,0.10,2635.00,2.70,0.000,0.00,0.00,220.66,167.99,644061696,28801431552,20316843,4394727113,0.235,0.021,0.00
