timestamp_utc,hostname,client_id,client_private_ip,scenario,cpu_percent,cpu_freq_mhz,ram_percent,loadavg_1m,disk_read_Bps,disk_write_Bps,net_tx_Bps,net_rx_Bps,disk_read_bytes_total,disk_write_bytes_total,net_tx_bytes_total,net_rx_bytes_total,ping_rtt_ms,ping_jitter_ms,ping_loss_pct
2026-01-24T23:16:00.661525+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.00,2500.01,20.80,0.000,0.00,0.00,0.00,0.00,23428820480,34773256192,31264430,4401904804,0.311,0.029,0.00
2026-01-24T23:16:03.673214+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,1.30,2500.01,20.80,0.000,0.00,0.00,3865.16,5182.86,23428820480,34773256192,31276034,4401920364,0.923,0.826,0.00
2026-01-24T23:16:06.666040+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,1.20,2500.01,20.80,0.000,0.00,0.00,210.11,177.43,23428820480,34773256192,31276664,4401920896,0.386,0.043,0.00
2026-01-24T23:16:09.652435+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.70,2500.01,20.80,0.000,0.00,0.00,196.00,168.00,23428820480,34773256192,31277252,4401921400,0.279,0.018,0.00
2026-01-24T23:16:12.651734+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.80,2500.01,20.80,0.000,0.00,1365.25,2427.86,2766.50,23428820480,34773260288,31284536,4401929700,0.249,0.003,0.00
2026-01-24T23:16:15.651880+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.70,2500.01,20.80,0.000,0.00,0.00,2877.90,3833.19,23428820480,34773260288,31293170,4401941200,0.307,0.044,0.00
2026-01-24T23:16:18.652031+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.30,2500.01,20.80,0.000,0.00,0.00,195.99,167.99,23428820480,34773260288,31293758,4401941704,0.252,0.015,0.00
2026-01-24T23:16:21.651542+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.30,2500.01,20.80,0.000,0.00,0.00,196.00,168.00,23428820480,34773260288,31294346,4401942208,0.271,0.009,0.00
2026-01-24T23:16:24.650236+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.30,2500.01,20.80,0.000,0.00,0.00,195.98,167.98,23428820480,34773260288,31294934,4401942712,0.252,0.022,0.00
2026-01-24T23:16:27.650475+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.20,2500.01,20.80,0.000,0.00,0.00,196.00,168.00,23428820480,34773260288,31295522,4401943216,0.305,0.064,0.00
2026-01-24T23:16:30.651278+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.30,2500.01,20.80,0.000,0.00,0.00,225.99,193.33,23428820480,34773260288,31296200,4401943796,0.247,0.004,0.00
2026-01-24T23:16:33.652127+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.20,2500.01,20.80,0.000,0.00,20478.46,195.99,167.99,23428820480,34773321728,31296788,4401944300,0.267,0.023,0.00
2026-01-24T23:16:36.653175+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.70,2500.01,20.80,0.000,0.00,0.00,196.00,168.00,23428820480,34773321728,31297376,4401944804,0.294,0.034,0.00
2026-01-24T23:16:39.653939+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.30,2500.01,20.80,0.080,0.00,0.00,195.99,167.99,23428820480,34773321728,31297964,4401945308,0.300,0.017,0.00
2026-01-24T23:16:42.654924+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.30,2500.01,20.80,0.080,0.00,0.00,195.99,167.99,23428820480,34773321728,31298552,4401945812,0.363,0.116,0.00
2026-01-24T23:16:45.651427+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.50,2500.01,20.80,0.073,0.00,0.00,195.99,167.99,23428820480,34773321728,31299140,4401946316,0.297,0.021,0.00
2026-01-24T23:16:48.657125+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.20,2500.01,20.80,0.073,0.00,0.00,225.97,193.31,23428820480,34773321728,31299818,4401946896,0.966,0.986,0.00
2026-01-24T23:16:51.650911+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.20,2500.01,20.80,0.067,0.00,0.00,196.00,168.00,23428820480,34773321728,31300406,4401947400,0.251,0.022,0.00
2026-01-24T23:16:54.652686+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.50,2500.01,20.80,0.062,0.00,0.00,196.00,168.00,23428820480,34773321728,31300994,4401947904,0.293,0.032,0.00
2026-01-24T23:16:57.652394+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.30,2500.01,20.80,0.062,0.00,0.00,209.99,177.32,23428820480,34773321728,31301624,4401948436,0.274,0.005,0.00
2026-01-24T23:17:00.653711+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.30,2500.01,20.80,0.056,0.00,0.00,209.99,177.32,23428820480,34773321728,31302254,4401948968,0.272,0.026,0.00
2026-01-24T23:17:03.653344+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.70,2500.01,20.80,0.056,0.00,32766.60,225.99,193.33,23428820480,34773420032,31302932,4401949548,0.331,0.092,0.00
2026-01-24T23:17:06.656400+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.20,2500.01,20.80,0.051,0.00,2730.24,195.97,167.97,23428820480,34773428224,31303520,4401950052,0.324,0.031,0.00
2026-01-24T23:17:09.653546+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.50,2500.01,20.80,0.047,0.00,0.00,210.01,177.34,23428820480,34773428224,31304150,4401950584,0.280,0.049,0.00
2026-01-24T23:17:12.654617+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.20,2500.01,20.80,0.047,0.00,0.00,195.99,167.99,23428820480,34773428224,31304738,4401951088,0.279,0.047,0.00
2026-01-24T23:17:15.653183+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.50,2500.01,20.80,0.043,0.00,0.00,195.99,168.00,23428820480,34773428224,31305326,4401951592,0.262,0.047,0.00
2026-01-24T23:17:18.653497+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.30,2500.01,20.80,0.043,0.00,0.00,225.99,193.33,23428820480,34773428224,31306004,4401952172,0.278,0.018,0.00
2026-01-24T23:17:21.654642+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.20,2500.01,20.80,0.039,0.00,0.00,195.99,167.99,23428820480,34773428224,31306592,4401952676,0.284,0.019,0.00
2026-01-24T23:17:24.654381+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.50,2500.01,20.80,0.036,0.00,0.00,195.98,167.98,23428820480,34773428224,31307180,4401953180,0.326,0.057,0.00
2026-01-24T23:17:27.654489+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.20,2500.01,20.80,0.036,0.00,0.00,196.00,168.00,23428820480,34773428224,31307768,4401953684,0.309,0.077,0.00
2026-01-24T23:17:30.653331+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.30,2500.01,20.80,0.033,0.00,0.00,195.98,167.99,23428820480,34773428224,31308356,4401954188,0.267,0.019,0.00
2026-01-24T23:17:33.653338+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.20,2500.01,20.80,0.033,0.00,75092.28,196.00,168.00,23428820480,34773653504,31308944,4401954692,0.288,0.031,0.00
2026-01-24T23:17:36.656426+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.30,2500.01,20.80,0.030,0.00,0.00,225.99,193.33,23428820480,34773653504,31309622,4401955272,0.407,0.193,0.00
2026-01-24T23:17:39.654132+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.30,2500.01,20.80,0.027,0.00,1365.28,195.99,167.99,23428820480,34773657600,31310210,4401955776,0.259,0.004,0.00
2026-01-24T23:17:42.654013+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.30,2500.01,20.80,0.027,0.00,0.00,195.99,167.99,23428820480,34773657600,31310798,4401956280,0.270,0.021,0.00
2026-01-24T23:17:45.655056+00:00,ip-172-31-44-13,client1,172.31.44.13,normal,0.20,2500.01,20.80,0.025,0.00,0.00,234.66,183.32,23428820480,34773657600,31311502,4401956830,0.281,0.010,0.00
