timestamp_utc,hostname,client_id,client_private_ip,scenario,cpu_percent,cpu_freq_mhz,ram_percent,loadavg_1m,disk_read_Bps,disk_write_Bps,net_tx_Bps,net_rx_Bps,disk_read_bytes_total,disk_write_bytes_total,net_tx_bytes_total,net_rx_bytes_total,ping_rtt_ms,ping_jitter_ms,ping_loss_pct
2026-01-24T23:46:38.472251+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.00,3525.42,7.30,0.000,0.00,0.00,0.00,82803.27,9468765696,30798120960,18971730,4390452470,0.270,0.034,0.00
2026-01-24T23:46:41.472869+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.30,2400.00,7.30,0.000,0.00,0.00,2707.58,3556.78,9468765696,30798120960,18979854,4390463142,0.267,0.024,0.00
2026-01-24T23:46:44.472874+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2400.00,7.30,0.000,0.00,0.00,209.99,177.33,9468765696,30798120960,18980484,4390463674,0.257,0.021,0.00
2026-01-24T23:46:47.473082+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2400.00,7.30,0.000,0.00,0.00,1692.53,2206.49,9468765696,30798120960,18985562,4390470294,0.298,0.055,0.00
2026-01-24T23:46:50.473193+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.50,2400.00,7.30,0.000,139260.15,0.00,3660.57,4397.21,9469183488,30798120960,18996544,4390483486,0.250,0.005,0.00
2026-01-24T23:46:53.473474+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2812.89,7.30,0.000,0.00,0.00,195.99,167.99,9469183488,30798120960,18997132,4390483990,0.276,0.039,0.00
2026-01-24T23:46:56.473552+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2803.55,7.30,0.000,0.00,0.00,225.98,193.32,9469183488,30798120960,18997810,4390484570,0.270,0.027,0.00
2026-01-24T23:46:59.473996+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2863.35,7.30,0.000,0.00,0.00,195.98,167.98,9469183488,30798120960,18998398,4390485074,0.239,0.011,0.00
2026-01-24T23:47:02.474015+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2400.00,7.30,0.000,0.00,0.00,195.99,167.99,9469183488,30798120960,18998986,4390485578,0.269,0.014,0.00
2026-01-24T23:47:05.474061+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2938.75,7.30,0.000,0.00,0.00,195.99,168.00,9469183488,30798120960,18999574,4390486082,0.270,0.010,0.00
2026-01-24T23:47:08.474323+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.00,2400.00,7.30,0.000,0.00,0.00,195.99,167.99,9469183488,30798120960,19000162,4390486586,0.272,0.023,0.00
2026-01-24T23:47:11.474347+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,1.00,2400.00,7.30,0.000,0.00,58706.87,4583.81,5595.77,9469183488,30798297088,19013914,4390503374,0.267,0.015,0.00
2026-01-24T23:47:14.474489+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2800.36,7.30,0.000,0.00,13652.72,1109.95,1406.60,9469183488,30798338048,19017244,4390507594,0.246,0.011,0.00
2026-01-24T23:47:17.474731+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2400.00,7.30,0.000,0.00,0.00,195.99,167.99,9469183488,30798338048,19017832,4390508098,0.273,0.021,0.00
2026-01-24T23:47:20.474817+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,3241.53,7.30,0.000,0.00,0.00,209.99,177.33,9469183488,30798338048,19018462,4390508630,0.267,0.034,0.00
2026-01-24T23:47:23.474916+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2400.00,7.30,0.000,0.00,0.00,209.98,177.32,9469183488,30798338048,19019092,4390509162,0.290,0.042,0.00
2026-01-24T23:47:26.475320+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2818.48,7.30,0.000,0.00,0.00,195.97,167.98,9469183488,30798338048,19019680,4390509666,0.250,0.018,0.00
2026-01-24T23:47:29.475476+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.70,3387.43,7.30,0.000,0.00,0.00,5125.34,6432.01,9469183488,30798338048,19035056,4390528962,0.290,0.011,0.00
2026-01-24T23:47:32.475635+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.50,2857.07,7.30,0.000,0.00,0.00,5471.70,7004.94,9469183488,30798338048,19051472,4390549978,0.284,0.047,0.00
2026-01-24T23:47:35.475860+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.50,2400.00,7.30,0.000,0.00,0.00,3289.84,4431.79,9469183488,30798338048,19061342,4390563274,0.280,0.017,0.00
2026-01-24T23:47:38.476000+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,3433.40,7.30,0.000,0.00,0.00,195.99,167.99,9469183488,30798338048,19061930,4390563778,0.251,0.020,0.00
2026-01-24T23:47:41.476317+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,3209.42,7.30,0.000,0.00,51879.14,195.99,167.99,9469183488,30798493696,19062518,4390564282,0.289,0.044,0.00
2026-01-24T23:47:44.476300+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.30,2400.00,7.30,0.000,0.00,43688.17,225.99,193.32,9469183488,30798624768,19063196,4390564862,0.254,0.025,0.00
2026-01-24T23:47:47.476377+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.00,2812.07,7.30,0.000,0.00,2730.55,195.99,167.99,9469183488,30798632960,19063784,4390565366,0.258,0.024,0.00
2026-01-24T23:47:50.476444+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2806.79,7.30,0.000,0.00,0.00,195.99,167.99,9469183488,30798632960,19064372,4390565870,0.243,0.014,0.00
2026-01-24T23:47:53.476850+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.30,2400.00,7.30,0.000,0.00,0.00,195.99,167.99,9469183488,30798632960,19064960,4390566374,0.247,0.003,0.00
2026-01-24T23:47:56.477134+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.00,2400.00,7.30,0.000,0.00,0.00,195.99,167.99,9469183488,30798632960,19065548,4390566878,0.280,0.001,0.00
2026-01-24T23:47:59.477451+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.30,2400.00,7.30,0.000,0.00,0.00,195.98,167.98,9469183488,30798632960,19066136,4390567382,0.267,0.017,0.00
2026-01-24T23:48:02.477687+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.00,2824.28,7.30,0.000,0.00,0.00,239.98,202.65,9469183488,30798632960,19066856,4390567990,0.279,0.018,0.00
2026-01-24T23:48:05.477654+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.30,2842.26,7.30,0.000,0.00,0.00,195.99,167.99,9469183488,30798632960,19067444,4390568494,0.255,0.020,0.00
2026-01-24T23:48:08.477798+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.00,2827.72,7.30,0.000,0.00,0.00,195.99,167.99,9469183488,30798632960,19068032,4390568998,0.292,0.018,0.00
2026-01-24T23:48:11.477847+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.30,2400.00,7.30,0.000,0.00,0.00,195.99,167.99,9469183488,30798632960,19068620,4390569502,0.264,0.005,0.00
2026-01-24T23:48:14.477936+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.00,2400.00,7.30,0.000,0.00,0.00,195.99,167.99,9469183488,30798632960,19069208,4390570006,0.262,0.019,0.00
2026-01-24T23:48:17.478058+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.30,2400.00,7.30,0.000,0.00,15018.18,225.99,193.33,9469183488,30798678016,19069886,4390570586,0.254,0.014,0.00
2026-01-24T23:48:20.478167+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.00,2400.00,7.30,0.000,0.00,1365.27,209.99,177.32,9469183488,30798682112,19070516,4390571118,0.272,0.041,0.00
2026-01-24T23:48:23.478438+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2816.18,7.30,0.000,0.00,0.00,239.98,177.32,9469183488,30798682112,19071236,4390571650,0.285,0.035,0.00
2026-01-24T23:48:26.478925+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2400.00,7.30,0.000,0.00,0.00,195.99,167.99,9469183488,30798682112,19071824,4390572154,0.253,0.017,0.00
2026-01-24T23:48:29.478924+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2400.00,7.30,0.000,0.00,0.00,195.99,167.99,9469183488,30798682112,19072412,4390572658,0.261,0.009,0.00
2026-01-24T23:48:32.479198+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.30,2400.00,7.30,0.000,0.00,0.00,195.99,167.99,9469183488,30798682112,19073000,4390573162,0.247,0.002,0.00
2026-01-24T23:48:35.479190+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.00,2400.00,7.30,0.000,0.00,0.00,239.98,202.65,9469183488,30798682112,19073720,4390573770,0.228,0.053,0.00
2026-01-24T23:48:38.479452+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2810.07,7.30,0.000,0.00,0.00,195.99,167.99,9469183488,30798682112,19074308,4390574274,0.269,0.020,0.00
2026-01-24T23:48:41.479166+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2803.51,7.30,0.000,0.00,0.00,195.99,167.99,9469183488,30798682112,19074896,4390574778,0.275,0.049,0.00
2026-01-24T23:48:44.479577+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2400.00,7.30,0.000,0.00,0.00,225.99,167.99,9469183488,30798682112,19075574,4390575282,0.253,0.013,0.00
2026-01-24T23:48:47.479821+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2400.00,7.30,0.000,0.00,0.00,195.98,167.98,9469183488,30798682112,19076162,4390575786,0.246,0.019,0.00
2026-01-24T23:48:50.480161+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2400.00,7.30,0.000,0.00,4095.58,225.98,193.31,9469183488,30798694400,19076840,4390576366,0.275,0.049,0.00
2026-01-24T23:48:53.480488+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2813.60,7.30,0.000,0.00,2730.48,195.99,167.99,9469183488,30798702592,19077428,4390576870,0.263,0.018,0.00
2026-01-24T23:48:56.480187+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2812.25,7.30,0.000,0.00,0.00,209.99,177.33,9469183488,30798702592,19078058,4390577402,0.254,0.012,0.00
2026-01-24T23:48:59.480586+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.00,3235.03,7.30,0.000,0.00,0.00,195.99,167.99,9469183488,30798702592,19078646,4390577906,0.248,0.012,0.00
2026-01-24T23:49:02.480789+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.30,2400.00,7.30,0.000,0.00,0.00,195.99,167.99,9469183488,30798702592,19079234,4390578410,0.256,0.018,0.00
2026-01-24T23:49:05.480902+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2400.00,7.30,0.000,0.00,0.00,225.99,193.33,9469183488,30798702592,19079912,4390578990,0.263,0.012,0.00
2026-01-24T23:49:08.480890+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2400.00,7.30,0.000,0.00,0.00,209.99,177.32,9469183488,30798702592,19080542,4390579522,0.268,0.004,0.00
2026-01-24T23:49:11.481206+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2800.05,7.30,0.000,0.00,0.00,195.98,167.99,9469183488,30798702592,19081130,4390580026,0.259,0.021,0.00
2026-01-24T23:49:14.481282+00:00,ip-172-31-42-221,client9,172.31.42.221,normal,0.20,2891.74,7.30,0.000,0.00,0.00,195.98,167.98,9469183488,30798702592,19081718,4390580530,0.266,0.023,0.00
