timestamp_utc,hostname,client_id,client_private_ip,scenario,cpu_percent,cpu_freq_mhz,ram_percent,loadavg_1m,disk_read_Bps,disk_write_Bps,net_tx_Bps,net_rx_Bps,disk_read_bytes_total,disk_write_bytes_total,net_tx_bytes_total,net_rx_bytes_total,ping_rtt_ms,ping_jitter_ms,ping_loss_pct
2026-01-24T23:20:11.377179+00:00,ip-172-31-15-56,client8,172.31.15.56,normal,0.00,,5.50,0.000,0.00,0.00,0.00,0.00,683736064,4478564352,11190049,266849137,999.000,0.000,100.00
2026-01-24T23:20:14.383671+00:00,ip-172-31-15-56,client8,172.31.15.56,normal,0.20,,5.50,0.000,0.00,0.00,3694.01,4935.99,683736064,4478564352,11201155,266863977,999.000,0.000,100.00
2026-01-24T23:20:17.390230+00:00,ip-172-31-15-56,client8,172.31.15.56,normal,0.00,,5.50,0.000,0.00,0.00,97.79,0.00,683736064,4478564352,11201449,266863977,999.000,0.000,100.00
2026-01-24T23:20:20.396783+00:00,ip-172-31-15-56,client8,172.31.15.56,normal,0.30,,5.50,0.000,0.00,0.00,4556.05,5509.31,683736064,4478564352,11215147,266880541,999.000,0.000,100.00
2026-01-24T23:20:23.403201+00:00,ip-172-31-15-56,client8,172.31.15.56,normal,0.20,,5.50,0.000,0.00,0.00,1654.38,2137.98,683736064,4478564352,11220121,266886969,999.000,0.000,100.00
2026-01-24T23:20:26.409758+00:00,ip-172-31-15-56,client8,172.31.15.56,normal,0.00,,5.50,0.000,0.00,0.00,97.79,0.00,683736064,4478564352,11220415,266886969,999.000,0.000,100.00
2026-01-24T23:20:29.416343+00:00,ip-172-31-15-56,client8,172.31.15.56,normal,1.00,,5.60,0.000,0.00,0.00,4731.64,5667.59,683736064,4478564352,11234641,266904009,999.000,0.000,100.00
2026-01-24T23:20:32.422818+00:00,ip-172-31-15-56,client8,172.31.15.56,normal,0.30,,5.60,0.000,0.00,0.00,806.24,838.17,683736064,4478564352,11237065,266906529,999.000,0.000,100.00
2026-01-24T23:20:35.429364+00:00,ip-172-31-15-56,client8,172.31.15.56,normal,0.20,,5.60,0.000,0.00,8174.21,625.31,466.98,683736064,4478588928,11238945,266907933,999.000,0.000,100.00
2026-01-24T23:20:38.435823+00:00,ip-172-31-15-56,client8,172.31.15.56,normal,0.50,,5.60,0.000,0.00,0.00,5043.74,6117.42,683736064,4478588928,11254109,266926325,999.000,0.000,100.00
2026-01-24T23:20:41.442321+00:00,ip-172-31-15-56,client8,172.31.15.56,normal,0.20,,5.60,0.000,0.00,0.00,225.51,25.28,683736064,4478588928,11254787,266926401,999.000,0.000,100.00
2026-01-24T23:20:44.448715+00:00,ip-172-31-15-56,client8,172.31.15.56,normal,0.20,,5.60,0.000,0.00,72207.22,195.58,0.00,683736064,4478806016,11255375,266926401,999.000,0.000,100.00
2026-01-24T23:20:47.455187+00:00,ip-172-31-15-56,client8,172.31.15.56,normal,0.30,,5.60,0.000,0.00,1362.41,195.58,0.00,683736064,4478810112,11255963,266926401,999.000,0.000,100.00
2026-01-24T23:20:50.461742+00:00,ip-172-31-15-56,client8,172.31.15.56,normal,0.20,,5.60,0.000,0.00,0.00,195.58,0.00,683736064,4478810112,11256551,266926401,999.000,0.000,100.00
